$PMTK001,220,3*30
$PMTK001,314,3*36
$PMTK001,314,3*36
$GPRMC,000407.036,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000407.137,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000407.237,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000407.336,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000407.437,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000407.536,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000407.637,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000407.737,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000407.836,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000407.937,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000408.036,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000408.137,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000408.237,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000408.336,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000408.437,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000408.536,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000408.637,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000408.737,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000408.836,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000408.937,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000409.036,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000409.137,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000409.237,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000409.336,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000409.437,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000409.536,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000409.637,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000409.737,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000409.836,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000409.937,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000410.036,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000410.137,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000410.237,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000410.336,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000410.437,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000410.536,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000410.637,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000410.737,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000410.836,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000410.937,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000411.036,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000411.137,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000411.237,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000411.336,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000411.437,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000411.536,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000411.637,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000411.737,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000411.836,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000411.937,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000412.036,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000412.137,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000412.237,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000412.336,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000412.437,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000412.536,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000412.637,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000412.737,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000412.836,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000412.937,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000413.036,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000413.137,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000413.237,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000413.336,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000413.437,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000413.536,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000413.637,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000413.737,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000413.836,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000413.937,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000414.036,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000414.137,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000414.237,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000414.336,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000414.437,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000414.536,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000414.637,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000414.737,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000414.836,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000414.937,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000415.036,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000415.137,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000415.237,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000415.336,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000415.437,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000415.536,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000415.637,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000415.737,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000415.836,V,,,,,0.00,0.00,060180,,,N*4F
