60180,,,N*42
$PMTK001,220,3*30
$GPRMC,000828.037,V,,,,,0.00,0.00,060180,,,N*44
$PMTK001,314,3*36
$PMTK001,314,3*36
$GPRMC,000828.136,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000828.236,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000828.336,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000828.437,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000828.537,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000828.636,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000828.736,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000828.836,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000828.937,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000829.037,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000829.136,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000829.236,V,,,,,0.00,0.00,060180,,,N*46
$GPRMC,000829.336,V,,,,,0.00,0.00,060180,,,N*47
$GPRMC,000829.437,V,,,,,0.00,0.00,060180,,,N*41
$GPRMC,000829.537,V,,,,,0.00,0.00,060180,,,N*40
$GPRMC,000829.636,V,,,,,0.00,0.00,060180,,,N*42
$GPRMC,000829.736,V,,,,,0.00,0.00,060180,,,N*43
$GPRMC,000829.836,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000829.937,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000830.037,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000830.136,V,,,,,0.00,0.00,060180,,,N*4D
$GPRMC,000830.236,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000830.336,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000830.437,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000830.537,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000830.636,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000830.736,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000830.836,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000830.937,V,,,,,0.00,0.00,060180,,,N*44
$GPRMC,000831.037,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000831.136,V,,,,,0.00,0.00,060180,,,N*4C
$GPRMC,000831.236,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000831.336,V,,,,,0.00,0.00,060180,,,N*4E
$GPRMC,000831.437,V,,,,,0.00,0.00,060180,,,N*48
$GPRMC,000831.537,V,,,,,0.00,0.00,060180,,,N*49
$GPRMC,000831.636,V,,,,,0.00,0.00,060180,,,N*4B
$GPRMC,000831.736,V,,,,,0.00,0.00,060180,,,N*4A
$GPRMC,000831.836,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000831.937,V,,,,,0.00,0.00,060180,,,N*45
$GPRMC,000832.037,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000832.136,V,,,,,0.00,0.00,060180,,,N*4F
$GPRMC,000832.236,V,,,,,0.00,0.00,060180,,,N*4C
