$GPRMC,152104.100,V,,,,,0.00,109.22,121113,,,N*46
$PMTK001,220,3*30
$PMTK001,314,3*36
$PMTK001,314,3*36
$GPRMC,152104.300,V,,,,,0.00,109.22,121113,,,N*44
$GPRMC,152104.400,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152104.500,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152104.600,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152104.700,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152104.800,V,,,,,0.00,109.22,121113,,,N*4F
$GPRMC,152104.900,V,,,,,0.00,109.22,121113,,,N*4E
$GPRMC,152105.000,V,,,,,0.00,109.22,121113,,,N*46
$GPRMC,152105.100,V,,,,,0.00,109.22,121113,,,N*47
$GPRMC,152105.200,V,,,,,0.00,109.22,121113,,,N*44
$GPRMC,152105.300,V,,,,,0.00,109.22,121113,,,N*45
$GPRMC,152105.400,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152105.500,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152105.600,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152105.700,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152105.800,V,,,,,0.00,109.22,121113,,,N*4E
$GPRMC,152105.900,V,,,,,0.00,109.22,121113,,,N*4F
$GPRMC,152106.000,V,,,,,0.00,109.22,121113,,,N*45
$GPRMC,152106.100,V,,,,,0.00,109.22,121113,,,N*44
$GPRMC,152106.200,V,,,,,0.00,109.22,121113,,,N*47
$GPRMC,152106.300,V,,,,,0.00,109.22,121113,,,N*46
$GPRMC,152106.400,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152106.500,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152106.600,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152106.700,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152106.800,V,,,,,0.00,109.22,121113,,,N*4D
$GPRMC,152106.900,V,,,,,0.00,109.22,121113,,,N*4C
$GPRMC,152107.000,V,,,,,0.00,109.22,121113,,,N*44
$GPRMC,152107.100,V,,,,,0.00,109.22,121113,,,N*45
$GPRMC,152107.200,V,,,,,0.00,109.22,121113,,,N*46
$GPRMC,152107.300,V,,,,,0.00,109.22,121113,,,N*47
$GPRMC,152107.400,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152107.500,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152107.600,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152107.700,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152107.800,V,,,,,0.00,109.22,121113,,,N*4C
$GPRMC,152107.900,V,,,,,0.00,109.22,121113,,,N*4D
$GPRMC,152108.000,V,,,,,0.00,109.22,121113,,,N*4B
$GPRMC,152108.100,V,,,,,0.00,109.22,121113,,,N*4A
$GPRMC,152108.200,V,,,,,0.00,109.22,121113,,,N*49
$GPRMC,152108.300,V,,,,,0.00,109.22,121113,,,N*48
$GPRMC,152108.400,V,,,,,0.00,109.22,121113,,,N*4F
$GPRMC,152108.500,V,,,,,0.00,109.22,121113,,,N*4E
$GPRMC,152108.600,V,,,,,0.00,109.22,121113,,,N*4D
$GPRMC,152108.700,V,,,,,0.00,109.22,121113,,,N*4C
$GPRMC,152108.800,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152108.900,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152109.000,V,,,,,0.00,109.22,121113,,,N*4A
$GPRMC,152109.100,V,,,,,0.00,109.22,121113,,,N*4B
$GPRMC,152109.200,V,,,,,0.00,109.22,121113,,,N*48
$GPRMC,152109.300,V,,,,,0.00,109.22,121113,,,N*49
$GPRMC,152109.400,V,,,,,0.00,109.22,121113,,,N*4E
$GPRMC,152109.500,V,,,,,0.00,109.22,121113,,,N*4F
$GPRMC,152109.600,V,,,,,0.00,109.22,121113,,,N*4C
$GPRMC,152109.700,V,,,,,0.00,109.22,121113,,,N*4D
$GPRMC,152109.800,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152109.900,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152110.000,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152110.100,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152110.200,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152110.300,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152110.400,V,,,,,0.00,109.22,121113,,,N*46
$GPRMC,152110.500,V,,,,,0.00,109.22,121113,,,N*47
$GPRMC,152110.600,V,,,,,0.00,109.22,121113,,,N*44
$GPRMC,152110.700,V,,,,,0.00,109.22,121113,,,N*45
$GPRMC,152110.800,V,,,,,0.00,109.22,121113,,,N*4A
$GPRMC,152110.900,V,,,,,0.00,109.22,121113,,,N*4B
$GPRMC,152111.000,V,,,,,0.00,109.22,121113,,,N*43
$GPRMC,152111.100,V,,,,,0.00,109.22,121113,,,N*42
$GPRMC,152111.200,V,,,,,0.00,109.22,121113,,,N*41
$GPRMC,152111.300,V,,,,,0.00,109.22,121113,,,N*40
$GPRMC,152111.400,V,,,,,0.00,109.22,121113,,,N*47
$GPRMC,152111.500,V,,,,,0.00,109.22,121113,,,N*46
$GPRMC,152111.600,V,,,,,0.00,109.22,121113,,,N*45
