$GPRMC,175149.400,A,5446.6234,N,00927.1166,E,0.22,38.24,121113,,,A*55
$GPRMC,175149.500,A,5446.6234,N,00927.1166,E,0.22,38.18,121113,,,A*5B
$GPRMC,175149.600,A,5446.6235,N,00927.1166,E,0.23,38.08,121113,,,A*59
$GPRMC,175149.700,A,5446.6235,N,00927.1166,E,0.24,37.94,121113,,,A*55
$GPRMC,175149.800,A,5446.6235,N,00927.1166,E,0.24,37.77,121113,,,A*57
$GPRMC,175149.900,A,5446.6235,N,00927.1166,E,0.26,37.58,121113,,,A*59
$GPRMC,175150.000,A,5446.6235,N,00927.1166,E,0.27,37.32,121113,,,A*55
$GPRMC,175150.100,A,5446.6235,N,00927.1167,E,0.29,37.02,121113,,,A*58
$GPRMC,175150.200,A,5446.6235,N,00927.1167,E,0.30,36.67,121113,,,A*51
$GPRMC,175150.300,A,5446.6235,N,00927.1167,E,0.31,36.29,121113,,,A*5B
$GPRMC,175150.400,A,5446.6235,N,00927.1167,E,0.31,35.92,121113,,,A*5F
$GPRMC,175150.500,A,5446.6235,N,00927.1167,E,0.32,35.54,121113,,,A*57
$GPRMC,175150.600,A,5446.6235,N,00927.1167,E,0.32,35.21,121113,,,A*56
$GPRMC,175150.700,A,5446.6235,N,00927.1167,E,0.32,34.92,121113,,,A*5E
$GPRMC,175150.800,A,5446.6235,N,00927.1167,E,0.33,34.70,121113,,,A*5C
$GPRMC,175150.900,A,5446.6236,N,00927.1167,E,0.34,34.55,121113,,,A*5E
$GPRMC,175151.000,A,5446.6236,N,00927.1167,E,0.35,34.47,121113,,,A*54
$GPRMC,175151.100,A,5446.6236,N,00927.1167,E,0.35,34.45,121113,,,A*57
$GPRMC,175151.200,A,5446.6236,N,00927.1167,E,0.36,34.44,121113,,,A*56
$GPRMC,175151.300,A,5446.6236,N,00927.1167,E,0.37,34.43,121113,,,A*51
$GPRMC,175151.400,A,5446.6236,N,00927.1167,E,0.37,34.38,121113,,,A*5A
$GPRMC,175151.500,A,5446.6236,N,00927.1167,E,0.36,34.26,121113,,,A*55
$GPRMC,175151.600,A,5446.6236,N,00927.1168,E,0.36,34.07,121113,,,A*5A
$GPRMC,175151.700,A,5446.6236,N,00927.1168,E,0.36,33.84,121113,,,A*57
$GPRMC,175151.800,A,5446.6236,N,00927.1168,E,0.36,33.53,121113,,,A*52
$GPRMC,175151.900,A,5446.6236,N,00927.1168,E,0.36,33.17,121113,,,A*53
$GPRMC,175152.000,A,5446.6237,N,00927.1168,E,0.36,32.73,121113,,,A*5B
$GPRMC,175152.100,A,5446.6237,N,00927.1168,E,0.37,32.24,121113,,,A*59
$GPRMC,175152.200,A,5446.6237,N,00927.1168,E,0.38,31.73,121113,,,A*54
$GPRMC,175152.300,A,5446.6237,N,00927.1168,E,0.38,31.22,121113,,,A*51
$GPRMC,175152.400,A,5446.6237,N,00927.1168,E,0.39,30.70,121113,,,A*51
$GPRMC,175152.500,A,5446.6237,N,00927.1168,E,0.40,30.21,121113,,,A*5A
$GPRMC,175152.600,A,5446.6237,N,00927.1168,E,0.40,29.73,121113,,,A*56
$GPRMC,175152.700,A,5446.6237,N,00927.1168,E,0.39,29.26,121113,,,A*59
$GPRMC,175152.800,A,5446.6237,N,00927.1168,E,0.39,28.81,121113,,,A*5A
$GPRMC,175152.900,A,5446.6237,N,00927.1168,E,0.39,28.41,121113,,,A*57
$GPRMC,175153.000,A,5446.6238,N,00927.1168,E,0.39,28.06,121113,,,A*53
$GPRMC,175153.100,A,5446.6238,N,00927.1168,E,0.39,27.75,121113,,,A*59
$GPRMC,175153.200,A,5446.6238,N,00927.1168,E,0.39,27.50,121113,,,A*5D
$GPRMC,175153.300,A,5446.6238,N,00927.1168,E,0.40,27.29,121113,,,A*5C
$GPRMC,175153.400,A,5446.6238,N,00927.1168,E,0.41,27.16,121113,,,A*56
$GPRMC,175153.500,A,5446.6238,N,00927.1168,E,0.41,27.10,121113,,,A*51
$GPRMC,175153.600,A,5446.6238,N,00927.1169,E,0.42,27.14,121113,,,A*54
$GPRMC,175153.700,A,5446.6238,N,00927.1169,E,0.42,27.25,121113,,,A*57
$GPRMC,175153.800,A,5446.6238,N,00927.1169,E,0.42,27.41,121113,,,A*5A
$GPRMC,175153.900,A,5446.6239,N,00927.1169,E,0.42,27.58,121113,,,A*52
$GPRMC,175154.000,A,5446.6239,N,00927.1169,E,0.43,27.76,121113,,,A*51
$GPRMC,175154.100,A,5446.6239,N,00927.1169,E,0.44,27.96,121113,,,A*59
$GPRMC,175154.200,A,5446.6239,N,00927.1169,E,0.44,28.18,121113,,,A*53
$GPRMC,175154.300,A,5446.6239,N,00927.1169,E,0.43,28.35,121113,,,A*5A
$GPRMC,175154.400,A,5446.6239,N,00927.1169,E,0.43,28.50,121113,,,A*5E
$GPRMC,175154.500,A,5446.6239,N,00927.1169,E,0.43,28.64,121113,,,A*58
$GPRMC,175154.600,A,5446.6239,N,00927.1170,E,0.42,28.76,121113,,,A*51
$GPRMC,175154.700,A,5446.6239,N,00927.1170,E,0.42,28.86,121113,,,A*5F
$GPRMC,175154.800,A,5446.6239,N,00927.1170,E,0.42,28.95,121113,,,A*52
$GPRMC,175154.900,A,5446.6240,N,00927.1170,E,0.42,29.04,121113,,,A*54
$GPRMC,175155.000,A,5446.6240,N,00927.1170,E,0.41,29.10,121113,,,A*5A
$GPRMC,175155.100,A,5446.6240,N,00927.1170,E,0.41,29.13,121113,,,A*58
$GPRMC,175155.200,A,5446.6240,N,00927.1170,E,0.40,29.12,121113,,,A*5B
$GPRMC,175155.300,A,5446.6240,N,00927.1170,E,0.40,29.08,121113,,,A*51
$GPRMC,175155.400,A,5446.6240,N,00927.1170,E,0.39,29.03,121113,,,A*53
$GPRMC,175155.500,A,5446.6240,N,00927.1170,E,0.38,28.95,121113,,,A*5D
$GPRMC,175155.600,A,5446.6240,N,00927.1170,E,0.38,28.87,121113,,,A*5D
$GPRMC,175155.700,A,5446.6240,N,00927.1170,E,0.38,28.78,121113,,,A*5C
